ID,Date,Element,Data_Value
UPM00034524,2005-09-11,TMAX,251
UPM00034524,2005-08-17,TMAX,317
UPM00034519,2007-07-23,TMAX,293
UPM00034519,2006-05-15,TMIN,101
UPM00034524,2005-05-25,TMIN,171
UPM00034524,2009-01-12,TMIN,-128
UPM00034519,2011-08-28,TMIN,121
UPM00034519,2011-08-28,TMAX,273
UPM00034519,2008-07-30,TMIN,134
UPM00034524,2009-02-01,TMAX,-45
UPM00034519,2005-06-20,TMAX,215
UPM00034524,2012-12-21,TMAX,-115
UPM00034524,2006-05-15,TMAX,225
UPM00034524,2006-01-23,TMAX,-255
UPM00034519,2007-01-23,TMAX,58
UPM00034519,2012-07-07,TMAX,295
UPM00034519,2012-07-07,TMIN,183
UPM00034519,2009-07-14,TMIN,197
UPM00034519,2009-07-14,TMAX,265
UPM00034519,2013-06-14,TMAX,318
UPM00034519,2010-06-28,TMIN,193
UPM00034519,2013-06-14,TMIN,178
UPM00034519,2009-11-14,TMAX,95
UPM00034524,2006-06-08,TMIN,131
UPM00034519,2014-03-29,TMAX,0
UPM00034519,2007-01-23,TMIN,1
UPM00034519,2010-06-08,TMIN,118
UPM00034524,2008-11-20,TMIN,-40
UPM00034519,2012-03-23,TMAX,116
UPM00034519,2014-04-29,TMIN,105
UPM00034524,2008-08-09,TMAX,259
UPM00034519,2005-06-20,TMIN,141
UPM00034524,2006-06-27,TMIN,177
UPM00034519,2014-04-29,TMAX,204
UPM00034519,2010-07-15,TMIN,184
UPM00034519,2013-12-12,TMAX,-98
UPM00034519,2013-12-12,TMIN,-176
UPM00034519,2007-06-20,TMAX,290
UPM00034519,2012-03-23,TMIN,-13
UPM00034524,2012-12-21,TMIN,-137
UPM00034524,2006-09-29,TMAX,256
UPM00034519,2010-01-12,TMAX,-12
UPM00034519,2010-01-12,TMIN,-18
UPM00034524,2014-10-10,TMIN,50
UPM00034524,2006-01-31,TMAX,-26
UPM00034519,2014-02-06,TMAX,-58
UPM00034519,2010-07-15,TMAX,309
UPM00034519,2011-03-14,TMIN,0
UPM00034524,2005-01-21,TMIN,-22
UPM00034519,2010-06-25,TMAX,268
UPM00034524,2006-08-10,TMIN,160
UPM00034519,2010-04-24,TMAX,167
UPM00034524,2006-03-02,TMAX,5
UPM00034519,2013-04-30,TMAX,254
UPM00034524,2007-06-13,TMIN,150
UPM00034524,2012-09-01,TMAX,204
UPM00034524,2005-05-05,TMAX,192
UPM00034519,2006-04-17,TMIN,42
UPM00034524,2012-09-12,TMIN,105
UPM00034524,2006-08-16,TMAX,313
UPM00034524,2007-06-13,TMAX,295
UPM00034519,2005-05-04,TMAX,195
UPM00034519,2006-03-20,TMAX,56
UPM00034524,2012-09-01,TMIN,93
UPM00034524,2006-01-29,TMAX,-57
UPM00034519,2011-07-10,TMIN,181
UPM00034524,2006-02-21,TMIN,-40
UPM00034524,2014-11-28,TMIN,-50
UPM00034519,2006-04-17,TMAX,150
UPM00034524,2006-03-02,TMIN,-3
UPM00034524,2007-03-14,TMIN,-34
UPM00034524,2005-08-21,TMAX,227
UPM00034519,2013-04-30,TMIN,77
UPM00034519,2010-09-01,TMAX,336
UPM00034519,2013-09-19,TMAX,190
UPM00034524,2008-07-11,TMIN,113
UPM00034519,2009-06-02,TMIN,161
UPM00034519,2010-11-21,TMAX,84
UPM00034519,2006-10-31,TMIN,50
UPM00034519,2013-07-28,TMAX,262
UPM00034524,2008-07-11,TMAX,203
UPM00034524,2006-08-16,TMIN,224
UPM00034519,2008-10-24,TMIN,45
UPM00034524,2006-11-27,TMIN,50
UPM00034519,2006-03-07,TMIN,13
UPM00034519,2005-11-10,TMIN,-19
UPM00034519,2013-06-23,TMAX,261
UPM00034519,2011-10-04,TMAX,174
UPM00034524,2007-07-11,TMIN,169
UPM00034524,2005-08-21,TMIN,96
UPM00034519,2011-10-04,TMIN,30
UPM00034524,2006-03-15,TMAX,14
UPM00034519,2007-05-06,TMAX,158
UPM00034519,2006-03-20,TMIN,14
UPM00034524,2005-05-05,TMIN,89
UPM00034524,2005-03-29,TMAX,7
UPM00034524,2007-08-14,TMIN,217
UPM00034524,2005-02-18,TMIN,2
UPM00034524,2014-08-21,TMAX,283
UPM00034519,2005-11-10,TMAX,0
UPM00034524,2014-09-19,TMIN,33
UPM00034524,2014-09-19,TMAX,177
UPM00034519,2012-05-31,TMAX,206
UPM00034524,2014-12-08,TMIN,-29
UPM00034524,2005-11-26,TMAX,55
UPM00034524,2014-12-08,TMAX,11
UPM00034519,2013-06-17,TMAX,330
UPM00034524,2007-01-05,TMIN,-20
UPM00034519,2013-11-22,TMAX,81
UPM00034519,2006-07-03,TMIN,60
UPM00034519,2013-11-22,TMIN,46
UPM00034519,2009-06-02,TMAX,265
UPM00034519,2006-01-21,TMIN,-268
UPM00034519,2011-07-10,TMAX,293
UPM00034519,2009-07-21,TMAX,267
UPM00034519,2006-05-06,TMIN,117
UPM00034519,2011-06-06,TMAX,277
UPM00034519,2007-10-23,TMIN,78
UPM00034519,2012-12-10,TMAX,30
UPM00034519,2013-11-04,TMIN,97
UPM00034524,2005-02-18,TMAX,39
UPM00034524,2007-08-14,TMAX,303
UPM00034519,2012-12-10,TMIN,-15
UPM00034519,2005-06-17,TMIN,113
UPM00034519,2005-10-22,TMIN,-25
UPM00034524,2007-11-21,TMIN,-47
UPM00034519,2013-11-04,TMAX,138
UPM00034519,2005-05-04,TMIN,76
UPM00034524,2006-01-18,TMIN,-250
UPM00034519,2010-08-03,TMAX,368
UPM00034524,2014-08-21,TMIN,165
UPM00034524,2006-11-27,TMAX,63
UPM00034519,2013-12-22,TMIN,-17
UPM00034524,2005-03-29,TMIN,-56
UPM00034519,2013-12-22,TMAX,26
UPM00034519,2013-11-24,TMAX,50
UPM00034524,2006-03-15,TMIN,-26
UPM00034519,2006-12-09,TMIN,-12
UPM00034519,2005-08-12,TMIN,137
UPM00034524,2005-03-31,TMAX,23
UPM00034524,2007-02-28,TMIN,-97
UPM00034519,2012-06-09,TMAX,274
UPM00034524,2014-11-12,TMIN,25
UPM00034524,2006-08-15,TMAX,345
UPM00034519,2012-06-09,TMIN,149
UPM00034519,2012-08-03,TMIN,194
UPM00034524,2014-09-26,TMAX,153
UPM00034519,2012-03-01,TMAX,-8
UPM00034519,2012-08-03,TMAX,349
UPM00034524,2006-08-15,TMIN,246
UPM00034524,2007-01-15,TMAX,47
UPM00034524,2005-09-16,TMAX,255
UPM00034519,2008-10-24,TMAX,128
UPM00034519,2005-12-04,TMIN,9
UPM00034524,2005-09-16,TMIN,140
UPM00034524,2006-03-21,TMIN,-31
UPM00034524,2007-01-11,TMIN,20
UPM00034524,2007-01-15,TMIN,6
UPM00034519,2009-12-01,TMAX,88
UPM00034519,2011-04-03,TMAX,87
UPM00034519,2012-02-11,TMIN,-219
UPM00034524,2006-06-29,TMIN,175
UPM00034519,2013-08-06,TMIN,150
UPM00034519,2005-09-28,TMAX,242
UPM00034519,2013-08-06,TMAX,280
UPM00034519,2005-08-04,TMIN,182
UPM00034519,2013-07-30,TMAX,266
UPM00034519,2005-08-04,TMAX,300
UPM00034524,2014-11-12,TMAX,66
UPM00034519,2011-12-11,TMAX,64
UPM00034519,2010-10-25,TMAX,158
UPM00034519,2012-08-26,TMIN,202
UPM00034519,2012-02-11,TMAX,-134
UPM00034519,2005-12-06,TMIN,-4
UPM00034524,2008-09-17,TMIN,65
UPM00034524,2006-10-13,TMIN,65
UPM00034519,2006-07-17,TMAX,265
UPM00034524,2005-06-07,TMAX,254
UPM00034519,2009-02-23,TMIN,-106
UPM00034524,2005-03-05,TMAX,-42
UPM00034519,2010-07-20,TMIN,207
UPM00034524,2014-09-26,TMIN,46
UPM00034519,2010-11-15,TMAX,142
UPM00034519,2006-02-04,TMIN,-44
UPM00034524,2007-02-11,TMAX,41
UPM00034519,2009-09-02,TMAX,239
UPM00034519,2010-11-13,TMAX,150
UPM00034519,2011-01-21,TMAX,-35
UPM00034519,2012-05-06,TMIN,157
UPM00034519,2006-06-18,TMIN,125
UPM00034519,2005-01-04,TMIN,-20
UPM00034519,2010-11-15,TMIN,70
UPM00034524,2007-02-11,TMIN,-11
UPM00034519,2006-06-18,TMAX,222
UPM00034519,2008-02-19,TMIN,-117
UPM00034519,2010-09-22,TMAX,152
UPM00034519,2012-01-29,TMIN,-181
UPM00034524,2007-06-20,TMAX,278
UPM00034524,2012-09-12,TMAX,234
UPM00034524,2007-06-20,TMIN,178
UPM00034519,2006-12-05,TMAX,87
UPM00034519,2011-08-16,TMAX,256
UPM00034519,2005-07-15,TMAX,286
UPM00034519,2009-03-13,TMIN,5
UPM00034519,2011-03-15,TMAX,103
UPM00034519,2011-04-03,TMIN,3
UPM00034519,2010-07-20,TMAX,324
UPM00034524,2006-09-07,TMIN,132
UPM00034519,2005-08-18,TMIN,188
UPM00034524,2006-02-06,TMIN,-236
UPM00034524,2005-01-21,TMAX,65
UPM00034519,2005-08-18,TMAX,362
UPM00034519,2012-05-06,TMAX,276
UPM00034524,2006-02-06,TMAX,-177
UPM00034519,2007-10-28,TMAX,135
UPM00034524,2007-01-11,TMAX,31
UPM00034519,2012-01-29,TMAX,-120
UPM00034519,2006-02-26,TMIN,-19
UPM00034524,2006-09-17,TMAX,177
UPM00034519,2009-09-02,TMIN,163
UPM00034519,2009-07-19,TMAX,367
UPM00034519,2009-07-19,TMIN,252
UPM00034519,2008-12-02,TMIN,23
UPM00034519,2011-03-15,TMIN,3
UPM00034519,2011-11-25,TMAX,-27
UPM00034524,2006-08-10,TMAX,264
UPM00034519,2010-10-20,TMAX,111
UPM00034519,2005-09-29,TMIN,91
UPM00034524,2006-09-11,TMIN,73
UPM00034519,2011-07-05,TMIN,163
UPM00034524,2006-09-11,TMAX,207
UPM00034519,2012-04-15,TMAX,214
UPM00034524,2009-06-09,TMAX,306
UPM00034519,2012-08-28,TMAX,276
UPM00034519,2008-09-12,TMAX,187
UPM00034524,2007-12-26,TMIN,-98
UPM00034519,2006-04-22,TMIN,64
UPM00034524,2006-07-20,TMAX,241
UPM00034524,2006-07-20,TMIN,140
UPM00034524,2009-06-09,TMIN,185
UPM00034519,2010-10-18,TMIN,41
UPM00034519,2011-01-28,TMIN,-165
UPM00034524,2009-02-17,TMIN,-12
UPM00034519,2007-04-15,TMAX,64
UPM00034524,2014-10-20,TMIN,-23
UPM00034519,2009-08-06,TMIN,144
UPM00034519,2008-09-12,TMIN,98
UPM00034524,2005-12-28,TMAX,21
UPM00034519,2013-06-28,TMAX,339
UPM00034519,2006-06-26,TMIN,151
UPM00034519,2008-07-10,TMAX,211
UPM00034519,2011-11-04,TMAX,52
UPM00034519,2011-12-20,TMIN,19
UPM00034519,2006-10-13,TMIN,60
UPM00034524,2008-12-02,TMIN,10
UPM00034519,2013-09-14,TMAX,250
UPM00034519,2013-09-14,TMIN,150
UPM00034519,2007-06-12,TMAX,287
UPM00034519,2011-07-05,TMAX,241
UPM00034524,2005-11-21,TMIN,34
UPM00034519,2006-07-25,TMIN,164
UPM00034519,2010-08-06,TMAX,373
UPM00034519,2008-07-10,TMIN,165
UPM00034519,2010-05-27,TMIN,109
UPM00034519,2007-07-14,TMAX,224
UPM00034519,2006-07-25,TMAX,275
UPM00034519,2011-06-14,TMIN,161
UPM00034524,2006-02-12,TMAX,-88
UPM00034519,2011-04-02,TMAX,110
UPM00034524,2014-10-20,TMAX,96
UPM00034524,2005-04-25,TMIN,51
UPM00034519,2012-04-18,TMIN,112
UPM00034519,2009-09-09,TMIN,141
UPM00034524,2005-06-22,TMIN,81
UPM00034519,2013-05-17,TMIN,130
UPM00034519,2009-03-19,TMAX,80
UPM00034519,2011-12-19,TMIN,12
UPM00034519,2005-02-28,TMIN,20
UPM00034519,2009-12-22,TMIN,-184
UPM00034524,2006-12-16,TMIN,19
UPM00034519,2009-09-09,TMAX,276
UPM00034519,2008-06-20,TMIN,177
UPM00034519,2005-03-20,TMIN,-97
UPM00034524,2014-08-04,TMAX,297
UPM00034519,2011-11-28,TMIN,-23
UPM00034519,2007-05-17,TMIN,153
UPM00034524,2006-11-12,TMAX,24
UPM00034519,2010-04-13,TMAX,90
UPM00034524,2005-09-12,TMIN,145
UPM00034519,2008-04-20,TMAX,160
UPM00034519,2009-09-01,TMIN,156
UPM00034519,2009-07-06,TMAX,251
UPM00034519,2005-07-24,TMAX,309
UPM00034524,2005-06-24,TMAX,233
UPM00034519,2010-01-08,TMIN,-28
UPM00034524,2008-12-08,TMIN,27
UPM00034519,2010-10-18,TMAX,76
UPM00034524,2008-05-05,TMIN,58
UPM00034524,2005-02-05,TMIN,-189
UPM00034519,2012-04-18,TMAX,186
UPM00034524,2005-01-02,TMIN,-23
UPM00034519,2011-01-28,TMAX,-75
UPM00034524,2005-01-02,TMAX,19
UPM00034519,2005-11-23,TMIN,-41
UPM00034519,2010-04-11,TMAX,70
UPM00034519,2005-03-08,TMIN,-4
UPM00034519,2005-01-31,TMAX,-1
UPM00034519,2009-07-06,TMIN,141
UPM00034519,2011-06-06,TMIN,116
UPM00034519,2005-01-31,TMIN,-78
UPM00034524,2005-06-24,TMIN,120
UPM00034519,2012-04-15,TMIN,131
UPM00034524,2005-06-22,TMAX,156
UPM00034519,2012-08-19,TMAX,256
UPM00034519,2011-12-20,TMAX,32
UPM00034524,2008-05-12,TMIN,85
UPM00034519,2007-01-12,TMIN,35
UPM00034519,2006-03-02,TMAX,13
UPM00034519,2012-01-26,TMIN,-192
UPM00034519,2013-06-17,TMIN,167
UPM00034519,2012-08-08,TMIN,217
UPM00034519,2007-01-12,TMAX,68
UPM00034519,2006-10-03,TMIN,90
UPM00034519,2010-02-27,TMIN,-35
UPM00034519,2006-03-02,TMIN,-42
UPM00034524,2014-09-03,TMAX,278
UPM00034519,2013-06-26,TMAX,335
UPM00034524,2014-09-03,TMIN,159
UPM00034519,2011-04-08,TMAX,89
UPM00034519,2014-05-16,TMAX,298
UPM00034519,2011-01-01,TMIN,-62
UPM00034519,2010-03-09,TMIN,-87
UPM00034519,2010-03-09,TMAX,-26
UPM00034519,2010-02-27,TMAX,-5
UPM00034519,2012-01-26,TMAX,-132
UPM00034519,2007-04-19,TMAX,140
UPM00034519,2011-12-18,TMAX,54
UPM00034519,2006-11-07,TMIN,12
UPM00034519,2005-09-29,TMAX,234
UPM00034524,2007-12-10,TMAX,-30
UPM00034519,2005-08-27,TMIN,134
UPM00034524,2005-06-28,TMAX,219
UPM00034524,2008-07-02,TMAX,235
UPM00034519,2008-11-26,TMIN,26
UPM00034519,2011-11-25,TMIN,-118
UPM00034519,2010-12-10,TMAX,86
UPM00034519,2010-08-03,TMIN,229
UPM00034519,2010-04-11,TMIN,46
UPM00034519,2013-09-10,TMAX,215
UPM00034524,2006-10-26,TMAX,158
UPM00034519,2013-06-26,TMIN,188
UPM00034519,2005-04-14,TMAX,235
UPM00034519,2013-05-17,TMAX,284
UPM00034519,2009-05-13,TMIN,116
UPM00034524,2007-01-14,TMAX,50
UPM00034519,2007-06-12,TMIN,146
UPM00034519,2010-06-08,TMAX,263
UPM00034519,2011-01-01,TMAX,-6
UPM00034524,2005-06-28,TMIN,138
UPM00034519,2010-02-26,TMAX,-13
UPM00034524,2014-09-20,TMIN,37
UPM00034519,2012-06-23,TMAX,303
UPM00034519,2011-10-09,TMIN,120
UPM00034519,2011-02-20,TMAX,-107
UPM00034524,2009-03-13,TMIN,3
UPM00034519,2011-02-20,TMIN,-189
UPM00034519,2012-06-23,TMIN,157
UPM00034519,2007-06-23,TMIN,175
UPM00034519,2005-04-29,TMIN,67
UPM00034519,2009-08-06,TMAX,275
UPM00034519,2011-10-09,TMAX,223
UPM00034519,2011-11-04,TMIN,39
UPM00034524,2005-12-28,TMIN,-4
UPM00034519,2005-02-09,TMAX,-61
UPM00034519,2006-02-05,TMAX,-42
UPM00034519,2012-02-13,TMAX,-58
UPM00034519,2005-06-17,TMAX,266
UPM00034519,2005-02-09,TMIN,-145
UPM00034524,2008-11-23,TMIN,39
UPM00034519,2012-06-04,TMIN,151
UPM00034519,2005-04-29,TMAX,144
UPM00034524,2014-09-20,TMAX,186
UPM00034524,2005-07-24,TMIN,184
UPM00034524,2005-07-24,TMAX,286
UPM00034519,2010-02-26,TMIN,-41
UPM00034519,2009-04-13,TMIN,8
UPM00034519,2006-03-17,TMIN,14
UPM00034519,2010-01-04,TMAX,-102
UPM00034519,2006-08-04,TMIN,210
UPM00034519,2012-06-04,TMAX,274
UPM00034524,2005-12-03,TMAX,47
UPM00034519,2008-07-19,TMIN,171
UPM00034519,2011-12-18,TMIN,24
UPM00034519,2010-06-03,TMAX,265
UPM00034519,2006-08-04,TMAX,332
UPM00034524,2005-04-25,TMAX,146
UPM00034519,2012-02-13,TMIN,-203
UPM00034519,2008-07-19,TMAX,286
UPM00034519,2006-03-17,TMAX,36
UPM00034524,2005-11-26,TMIN,-7
UPM00034519,2012-08-19,TMIN,136
UPM00034519,2007-04-19,TMIN,20
UPM00034519,2006-04-27,TMIN,44
UPM00034524,2006-09-22,TMAX,253
UPM00034519,2010-09-08,TMAX,109
UPM00034524,2014-08-17,TMAX,308
UPM00034519,2012-10-26,TMIN,16
UPM00034519,2009-01-27,TMIN,2
UPM00034519,2012-09-20,TMAX,246
UPM00034519,2006-08-15,TMAX,341
UPM00034519,2013-09-28,TMAX,106
UPM00034519,2012-02-18,TMIN,-117
UPM00034519,2010-07-03,TMIN,188
UPM00034519,2012-01-04,TMAX,13
UPM00034519,2013-09-28,TMIN,12
UPM00034519,2011-01-05,TMAX,-96
UPM00034519,2007-07-16,TMAX,272
UPM00034519,2008-03-25,TMAX,194
UPM00034519,2012-09-20,TMIN,125
UPM00034519,2012-08-11,TMIN,167
UPM00034519,2009-12-24,TMIN,-72
UPM00034524,2014-12-13,TMAX,6
UPM00034524,2006-06-05,TMIN,191
UPM00034519,2012-08-11,TMAX,308
UPM00034519,2005-03-15,TMIN,-57
UPM00034519,2012-02-18,TMAX,-89
UPM00034524,2006-11-03,TMIN,35
UPM00034524,2005-10-01,TMIN,91
UPM00034519,2012-10-26,TMAX,130
UPM00034519,2014-02-01,TMAX,-118
UPM00034519,2005-02-21,TMAX,-1
UPM00034524,2006-06-05,TMAX,301
UPM00034524,2008-07-07,TMIN,134
UPM00034524,2008-07-19,TMIN,163
UPM00034524,2008-07-19,TMAX,285
UPM00034519,2013-11-25,TMAX,80
UPM00034519,2010-11-18,TMIN,45
UPM00034524,2005-10-01,TMAX,237
UPM00034519,2013-09-30,TMAX,110
UPM00034524,2009-02-09,TMIN,11
UPM00034519,2011-12-08,TMAX,40
UPM00034524,2006-06-30,TMIN,201
UPM00034519,2013-05-08,TMIN,79
UPM00034524,2014-08-17,TMIN,156
UPM00034519,2005-11-11,TMAX,45
UPM00034524,2005-12-08,TMIN,46
UPM00034519,2006-08-15,TMIN,242
UPM00034519,2006-04-26,TMIN,45
UPM00034519,2009-01-27,TMAX,7
UPM00034524,2008-12-18,TMIN,-116
UPM00034524,2008-07-07,TMAX,246
UPM00034524,2005-01-29,TMIN,-102
UPM00034519,2011-08-20,TMAX,261
UPM00034519,2011-09-06,TMIN,89
UPM00034519,2011-09-06,TMAX,210
UPM00034519,2009-06-03,TMIN,171
UPM00034519,2006-04-28,TMAX,131
UPM00034519,2006-09-27,TMAX,242
UPM00034524,2012-09-02,TMIN,95
UPM00034519,2005-10-14,TMAX,178
UPM00034519,2011-03-07,TMAX,-19
UPM00034519,2010-06-16,TMAX,292
UPM00034519,2012-09-29,TMAX,218
UPM00034519,2010-06-04,TMAX,261
UPM00034519,2013-06-13,TMAX,306
UPM00034524,2006-09-27,TMAX,216
UPM00034519,2006-10-29,TMAX,129
UPM00034519,2011-08-22,TMIN,117
UPM00034519,2007-05-30,TMIN,176
UPM00034524,2005-12-08,TMAX,85
UPM00034524,2006-09-27,TMIN,100
UPM00034524,2012-09-08,TMAX,182
UPM00034519,2008-08-10,TMAX,282
UPM00034519,2009-06-03,TMAX,268
UPM00034524,2012-11-15,TMIN,-43
UPM00034519,2014-03-24,TMAX,190
UPM00034519,2013-05-08,TMAX,235
UPM00034524,2008-03-13,TMIN,15
UPM00034524,2005-01-29,TMAX,-30
UPM00034524,2012-11-15,TMAX,-12
UPM00034519,2011-08-20,TMIN,132
UPM00034519,2011-12-25,TMAX,-20
UPM00034524,2012-09-02,TMAX,196
UPM00034519,2009-08-08,TMAX,217
UPM00034519,2013-07-04,TMAX,305
UPM00034519,2011-12-17,TMIN,21
UPM00034524,2005-05-04,TMAX,197
UPM00034519,2007-05-30,TMAX,335
UPM00034519,2011-06-27,TMAX,202
UPM00034519,2006-09-27,TMIN,110
UPM00034519,2012-04-23,TMIN,101
UPM00034519,2006-12-25,TMAX,17
UPM00034524,2012-12-09,TMAX,-27
UPM00034524,2012-12-09,TMIN,-30
UPM00034519,2014-03-24,TMIN,62
UPM00034519,2005-03-15,TMAX,64
UPM00034519,2011-01-12,TMAX,-50
UPM00034519,2012-04-23,TMAX,183
UPM00034519,2010-10-11,TMAX,116
UPM00034519,2013-01-28,TMIN,-52
UPM00034519,2011-12-12,TMAX,10
UPM00034519,2010-05-18,TMIN,122
UPM00034524,2005-03-19,TMAX,48
UPM00034524,2006-09-19,TMIN,107
UPM00034524,2014-10-09,TMIN,5
UPM00034524,2005-01-18,TMAX,-2
UPM00034519,2009-08-24,TMIN,115
UPM00034524,2005-08-23,TMAX,279
UPM00034524,2006-09-18,TMIN,70
UPM00034519,2005-06-23,TMIN,109
UPM00034519,2012-07-15,TMAX,323
UPM00034524,2014-08-27,TMIN,159
UPM00034524,2014-10-09,TMAX,145
UPM00034519,2005-04-23,TMIN,87
UPM00034519,2013-07-14,TMAX,310
UPM00034524,2005-03-19,TMIN,-59
UPM00034524,2007-11-20,TMIN,-25
UPM00034524,2009-04-13,TMIN,20
UPM00034524,2007-06-02,TMIN,204
UPM00034519,2010-12-19,TMAX,33
UPM00034524,2006-06-20,TMAX,261
UPM00034519,2013-04-18,TMIN,50
UPM00034519,2011-01-21,TMIN,-108
UPM00034519,2007-03-10,TMIN,2
UPM00034519,2012-07-15,TMIN,167
UPM00034519,2009-04-09,TMAX,87
UPM00034524,2005-01-28,TMIN,-77
UPM00034524,2012-10-11,TMAX,185
UPM00034519,2006-09-04,TMIN,147
UPM00034519,2013-05-15,TMAX,292
UPM00034519,2010-11-26,TMAX,68
UPM00034519,2013-05-15,TMIN,136
UPM00034519,2010-05-18,TMAX,212
UPM00034519,2009-08-24,TMAX,277
UPM00034519,2014-02-01,TMIN,-218
UPM00034519,2009-10-22,TMAX,132
UPM00034519,2010-11-26,TMIN,-6
UPM00034519,2009-02-04,TMIN,-88
UPM00034519,2010-10-14,TMAX,87
UPM00034519,2007-12-05,TMAX,7
UPM00034524,2007-02-19,TMIN,-82
UPM00034524,2007-02-19,TMAX,66
UPM00034519,2010-10-14,TMIN,-33
UPM00034519,2006-02-21,TMIN,-13
UPM00034519,2013-01-29,TMIN,-21
UPM00034524,2007-03-30,TMIN,5
UPM00034519,2011-03-06,TMAX,8
UPM00034524,2009-01-26,TMAX,49
UPM00034519,2011-03-07,TMIN,-112
UPM00034519,2007-05-05,TMIN,53
UPM00034519,2010-11-23,TMIN,46
UPM00034519,2010-11-23,TMAX,62
UPM00034524,2006-04-29,TMIN,15
UPM00034519,2014-02-19,TMAX,64
UPM00034519,2011-03-10,TMAX,-6
UPM00034524,2006-02-26,TMIN,-53
UPM00034524,2012-09-30,TMAX,219
UPM00034519,2005-11-11,TMIN,-30
UPM00034519,2007-03-23,TMIN,54
UPM00034519,2013-11-25,TMIN,-4
UPM00034524,2006-06-30,TMAX,292
UPM00034519,2013-07-13,TMAX,324
UPM00034524,2014-09-17,TMAX,176
UPM00034519,2012-11-06,TMAX,170
UPM00034524,2014-09-17,TMIN,65
UPM00034524,2007-03-07,TMIN,-10
UPM00034519,2005-03-24,TMAX,-40
UPM00034519,2005-02-21,TMIN,-15
UPM00034519,2011-12-12,TMIN,-25
UPM00034519,2011-03-10,TMIN,-82
UPM00034519,2012-05-03,TMAX,255
UPM00034524,2008-07-29,TMIN,121
UPM00034519,2005-03-24,TMIN,-68
UPM00034519,2005-04-11,TMIN,84
UPM00034519,2012-05-03,TMIN,112
UPM00034524,2006-06-20,TMIN,159
UPM00034524,2005-09-20,TMAX,120
UPM00034524,2006-06-22,TMAX,276
UPM00034519,2010-07-03,TMAX,300
UPM00034524,2009-06-16,TMIN,115
UPM00034524,2005-09-20,TMIN,104
UPM00034519,2010-11-18,TMAX,81
UPM00034519,2007-03-23,TMAX,127
UPM00034524,2005-04-23,TMIN,52
UPM00034524,2008-03-24,TMAX,190
UPM00034524,2005-04-23,TMAX,210
UPM00034524,2009-01-26,TMIN,-3
UPM00034519,2005-04-22,TMIN,96
UPM00034519,2007-04-03,TMIN,35
UPM00034524,2006-06-22,TMIN,166
UPM00034524,2005-08-23,TMIN,145
UPM00034519,2006-12-16,TMIN,28
UPM00034524,2008-07-29,TMAX,233
UPM00034519,2011-07-28,TMAX,347
UPM00034519,2013-07-05,TMAX,303
UPM00034519,2009-09-21,TMIN,45
UPM00034519,2013-06-13,TMIN,178
UPM00034524,2006-02-02,TMAX,-5
UPM00034519,2006-05-25,TMAX,284
UPM00034519,2012-01-15,TMAX,-8
UPM00034519,2006-07-20,TMIN,141
UPM00034519,2010-06-04,TMIN,170
UPM00034524,2008-07-13,TMIN,153
UPM00034519,2006-07-20,TMAX,248
UPM00034524,2008-07-13,TMAX,286
UPM00034524,2012-11-24,TMAX,10
UPM00034524,2009-01-17,TMIN,10
UPM00034524,2006-02-08,TMAX,-129
UPM00034519,2012-10-23,TMAX,174
UPM00034519,2012-10-07,TMIN,104
UPM00034524,2005-09-18,TMAX,287
UPM00034519,2010-04-27,TMAX,144
UPM00034519,2010-05-03,TMAX,215
UPM00034519,2006-02-10,TMAX,-107
UPM00034519,2014-02-09,TMAX,17
UPM00034519,2007-04-20,TMIN,16
UPM00034519,2006-09-20,TMAX,240
UPM00034524,2012-11-24,TMIN,-27
UPM00034519,2005-01-06,TMIN,-17
UPM00034524,2006-02-02,TMIN,-117
UPM00034519,2012-06-20,TMAX,297
UPM00034519,2006-04-04,TMIN,-9
UPM00034519,2011-07-30,TMAX,305
UPM00034519,2014-04-07,TMIN,-10
UPM00034519,2014-04-07,TMAX,160
UPM00034519,2012-04-04,TMAX,137
UPM00034524,2012-11-04,TMAX,87
UPM00034519,2006-02-10,TMIN,-144
UPM00034519,2012-04-04,TMIN,-3
UPM00034519,2008-02-26,TMIN,18
UPM00034519,2014-01-09,TMAX,44
UPM00034519,2011-07-30,TMIN,197
UPM00034519,2005-10-20,TMAX,53
UPM00034524,2006-03-31,TMIN,34
UPM00034519,2005-10-20,TMIN,53
UPM00034524,2009-02-06,TMIN,3
UPM00034524,2008-05-30,TMAX,204
UPM00034519,2014-03-12,TMAX,110
UPM00034519,2014-03-12,TMIN,-14
UPM00034524,2006-02-08,TMIN,-197
UPM00034519,2014-02-09,TMIN,-44
UPM00034524,2006-07-17,TMAX,262
UPM00034524,2005-09-05,TMIN,79
UPM00034524,2008-09-15,TMIN,65
UPM00034519,2006-06-27,TMIN,172
UPM00034519,2007-04-20,TMAX,163
UPM00034519,2005-07-28,TMAX,299
UPM00034524,2014-11-14,TMAX,67
UPM00034519,2012-12-27,TMAX,46
UPM00034524,2014-11-14,TMIN,27
UPM00034519,2012-12-27,TMIN,2
UPM00034524,2006-07-03,TMIN,69
UPM00034524,2014-12-09,TMIN,-26
UPM00034524,2005-06-05,TMAX,225
UPM00034519,2013-07-22,TMAX,237
UPM00034519,2008-07-21,TMIN,145
UPM00034519,2012-11-02,TMAX,96
UPM00034519,2008-11-14,TMIN,57
